text,stemmed
perjalanan bandung rongga 3 jam perjalanan menuju air terjun 2 jammelewati pepohonan lesehan 2 kosong tempat aku sandar kan debaran jantung ter sekali kencang akhirnya juga air terjun malelabetapa indah nya kuasa mu ciptakan bebatuan raksasa air derasyg selama aku impikan aku pencapai nyaair seperti debu menyapu wajah qualam penuh pohon cemara wangi nya aih akhir nya aku pulang motor menanjak atas ada sama sekali akhir nyaaqu jalan-jalan penuh perjuangan 10 kali aku berhenti gaesjantung aku putus tahu aihini lah pengalaman perjalanan sulit ku ulang sulit aku lupakankanjauh teman terbayar,jalan bandung rongga 3 jam jalan tuju air terjun 2 jammelewati pohon leseh 2 kosong tempat aku sandar kan debar jantung ter sekali kencang akhir juga air terjun malelabetapa indah nya kuasa mu cipta bebatuan raksasa air derasyg lama aku impi aku capai nyaair seperti debu sapu wajah qualam penuh pohon cemara wangi nya aih akhir nya aku pulang motor tanjak atas ada sama sekali akhir nyaaqu jalan penuh juang 10 kali aku henti gaesjantung aku putus tahu aihini lah alam jalan sulit ku ulang sulit aku lupakankanjauh teman bayar
lokasi air terjun nya indah sejuk sekarang di perbaiki saja kondisi jalan-jalan nya sempit becek kalau hujan,lokasi air terjun nya indah sejuk sekarang di baik saja kondisi jalan nya sempit becek kalau hujan
jalur trekkingnya gokil pemandangan air terjun nya mempesonasungguh indah ciptaan sang kuasa allah swt,jalur trekkingnya gokil pandang air terjun nya mempesonasungguh indah cipta sang kuasa allah swt
curug malela bandungbila sini gunakan alas kaki proper dikarenakan jalan-jalan setapak menuju air terjun cukup landai berdebucukup jauh jarak parkiran menuju curugtapi jangan khawatir bila lelah balik naik air terjun menuju parkiran banyak warga berprofesi menjadi tukang ojeksemakin jauh jarak keparkiran harga tarif ojek relatif lebih mahal,curug malela bandungbila sini guna alas kaki proper karena jalan setapak tuju air terjun cukup landai berdebucukup jauh jarak parkir tuju curugtapi jangan khawatir bila lelah balik naik air terjun tuju parkir banyak warga profesi jadi tukang ojeksemakin jauh jarak parkir harga tarif ojek relatif lebih mahal
lumayan hujan becek jalan-jalan menuju air terjun ingin tempat harus pakai sepatu bot lepas sepatu,lumayan hujan becek jalan tuju air terjun ingin tempat harus pakai sepatu bot lepas sepatu
wisata alam rekomendasi sekali berpeluh sepedahterganti indahnya suasana alam,wisata alam rekomendasi sekali peluh sepedahterganti indah suasana alam
cukup bagus tempatnya tertata rapi dibuatkan tempat berfoto,cukup bagus tempat tata rapi buat tempat foto
curuknya sih bagus sayang jalur parkiran curuknya jelek jalan-jalan tanah merah,curuknya sih bagus sayang jalur parkir curuknya jelek jalan tanah merah
disarankan sini saat hujankarena jalan-jalan menuju air terjun licin becek ada ojek bisa ngantar curug,saran sini saat hujankarena jalan tuju air terjun licin becek ada ojek bisa ngantar curug
yang sini jangan habis hujan akses jalan-jalan ke bawah becek licin tanah semuaa perbaiki ya,yang sini jangan habis hujan akses jalan ke bawah becek licin tanah semuaa baik ya
perginya asik pulangnya asik sekali membuat badan remuk,pergi asik pulang asik sekali buat badan remuk
berada tengah hutan jalan-jalan akses menuju air terjun ekstrim penuh tantangan sangat indah dan bagus sekali cocok bermalam sini,ada tengah hutan jalan akses tuju air terjun ekstrim penuh tantang sangat indah dan bagus sekali cocok malam sini
niagara kecil tersembunyi,niagara kecil sembunyi
bandung lumayan bagus jalan-jalan a jejak gowes,bandung lumayan bagus jalan a jejak gowes
asliii indah sekali terutama bersih sungainya gda sampah nyesell gakan pernah menyesal perjalanan jauhh sangat hasilnya luarrrrr biasa,asliii indah sekali utama bersih sungai gda sampah nyesell gakan pernah sesal jalan jauhh sangat hasil luarrrrr biasa
capek perjalanan terbalas pemandangan alam indah,capek jalan balas pandang alam indah
tempatnya sangat bagus saya akses menuju air terjun jalannya tanah kalau datang tepat hujan sangat di anjurkan,tempat sangat bagus saya akses tuju air terjun jalan tanah kalau datang tepat hujan sangat di anjur
ojek pariwisata sangat indah wajib kamu kunjungi cek foto di instagram id,ojek pariwisata sangat indah wajib kamu kunjung cek foto di instagram id
tempatnya bagus jalan-jalan kaki gempor mending naik ojek tempat kejadian perkara nya,tempat bagus jalan kaki gempor mending naik ojek tempat jadi perkara nya
wonderfull tempat waterfall pencari jarak post pertama tempat parkir menuju air terjunnya 1km berjalan jalan-jalan telah disediakan medannya menjorok bawah sanggup berjalan kaki jangan risau terdapat fasilitas ojek menuju air terjunnya yang harganya lumayan mahal medannya berlumpur curam jadi far itu a bagus place,wonderfull tempat waterfall cari jarak post pertama tempat parkir tuju air terjun 1km jalan jalan telah sedia medan jorok bawah sanggup jalan kaki jangan risau dapat fasilitas ojek tuju air terjun yang harga lumayan mahal medan lumpur curam jadi far itu a bagus place
salah satu curugair terjun besar jawa barat air terjun cikanteh ciletuhakses jalan-jalan raya air terjun sudah bagus tempat swafoto tempat makan juga saung bersantaitolong jangan membuang sampah sembarangan mari ikut melestarikan alam,salah satu curugair terjun besar jawa barat air terjun cikanteh ciletuhakses jalan raya air terjun sudah bagus tempat swafoto tempat makan juga saung bersantaitolong jangan buang sampah sembarang mari ikut lestari alam
tempatnya sejukkeren indah perlu badan bugar sampai air terjun nyaperjalanan pulang tenaganya dua kali lipat sama tenanga sewaktu mulai perjalanan curug,tempat sejukkeren indah perlu badan bugar sampai air terjun nyaperjalanan pulang tenaga dua kali lipat sama tenanga waktu mulai jalan curug
tempat wisata bandung barat tempatnya asri sekali nyaman bagus swa foto akan menyesal bermain sini harga tiket sangat terjangkau semua kalangan recomended,tempat wisata bandung barat tempat asri sekali nyaman bagus swa foto akan sesal main sini harga tiket sangat jangkau semua kalang recomended
jalannya waktu masih jelek ditambah hujan beeuh sangat meningkatkan adrenalin,jalan waktu masih jelek tambah hujan beeuh sangat tingkat adrenalin
pemandangan sangat indah capai lelah letih jalan-jalan terbayar keindahan alam air terjun malela,pandang sangat indah capai lelah letih jalan bayar indah alam air terjun malela
luar biasa masha allah tabaraqallohperjalanan gedebage bandung menuju tempat air terjun malela menempuh jarak 90km 3 jam perjalanan perjuangan berakhir harus jalan-jalan kaki bawah tempat parkir jarak 1100m sungguh sangat melelahkan semua lelah terbayar keindahan suara gemericik little niagara sejuk nyaman damai membuat betah,luar biasa masha allah tabaraqallohperjalanan gedebage bandung tuju tempat air terjun malela tempuh jarak 90km 3 jam jalan juang akhir harus jalan kaki bawah tempat parkir jarak 1100m sungguh sangat lelah semua lelah bayar indah suara gemericik little niagara sejuk nyaman damai buat betah
salah satu hidden paradise kabupaten bandung baratmedannya cukup berat siapkan fisik mentaltiket masuknya 5000 perak ajaklo kuat jalan-jalan banyak ojek siap ngantertapi jangan dikira enak gampang pakai ojek sini benar benar diuji adrenalinnya,salah satu hidden paradise kabupaten bandung baratmedannya cukup berat siap fisik mentaltiket masuk 5000 perak ajaklo kuat jalan banyak ojek siap ngantertapi jangan kira enak gampang pakai ojek sini benar benar uji adrenalin
air terjun eksotis niagara mini jawa baratperlu penataan lebih pengunjung merasa lebih nyaman datang kesini,air terjun eksotis niagara mini jawa baratperlu tata lebih unjung rasa lebih nyaman datang kesini
air terjun nya lumayan bagus di kunjungibanyak tempat berpoto riahanya rute nya lumayan menantang jauh tempat parkirtanjakan nya sedikit curamwalaupun ojek naik maupun turun tetap extra hati hati kalau hujan jalur nya tanah otomatis licin,air terjun nya lumayan bagus di kunjungibanyak tempat berpoto riahanya rute nya lumayan tantang jauh tempat parkirtanjakan nya sedikit curamwalaupun ojek naik maupun turun tetap extra hati hati kalau hujan jalur nya tanah otomatis licin
perjalanan panjang akses terjal bebatuan rumit dilewati terbalaskan pemandangan air terjun malela indah dari trmpat parkir jaraknya jauh banget menurun kalau pulangnya menanjak yang malas jalan-jalan jasa antar ojek parkiran harganya 50 ribu rupiah an mah,jalan panjang akses terjal bebatuan rumit lewat balas pandang air terjun malela indah dari trmpat parkir jarak jauh banget turun kalau pulang tanjak yang malas jalan jasa antar ojek parkir harga 50 ribu rupiah an mah
overall bagus lokasinya jauh fasilitasnya harus dilengkapi,overall bagus lokasi jauh fasilitas harus lengkap
akses jalanyapetualangan para pemula,akses jalanyapetualangan para mula
jalur akses lokasi penuh tantangan hasilnya mengesankan siapkan mental fisik tracking kesana,jalur akses lokasi penuh tantang hasil kesan siap mental fisik tracking kesana
its keren meskipun perjalanannya menguras tenaga mengundang dahaga terobati sampai lokasi,its keren meski jalan uras tenaga undang dahaga obat sampai lokasi
menuju air terjun malela persiapkan mental fisik prima,tuju air terjun malela siap mental fisik prima
tempat wisata air terjun malela bagus sekali semua rasa capai terbayarkan ke indahan gurug melela,tempat wisata air terjun malela bagus sekali semua rasa capai bayar ke indah gurug melela
tempatnya rekomendasi sekali kalian ingin cari udara segar ingin memanjakan mata hanya harus pastikan menyiapkan kesehatan nya teman teman menempuh jalan-jalan air terjunnya butuh perjuangan kehati hatian tidak menyesal ko,tempat rekomendasi sekali kalian ingin cari udara segar ingin manja mata hanya harus pasti siap sehat nya teman teman tempuh jalan air terjun butuh juang hati hati tidak sesal ko
sangat asriindahalami tingkatkan lagiuntuk akses air terjun nyakalau ada kendaraan gratisnya pulang nya biar pegalpegal mantap pokoknya,sangat asriindahalami tingkat lagiuntuk akses air terjun nyakalau ada kendara gratis pulang nya biar pegalpegal mantap pokok
niagara nya urangbandungberlokasi dicililin alun alun cililin sekitar50kmjalan cukup baguspemandangankiri kanan cukup menyejukkan matapakai motor lebih menarik jalan-jalan berbelok belokasiknyalokasi cukup lengkap mck musala tersediajalan menuju lokasi air terjun cukup melelahkanbila fisiknya kurang bugar jangan dehtapi jangan takut ojek akan mengantarkan lokasi air terjunbayar 3040rbsampai dehada tempat makanan ringan istirahatdilokasijadi usah takut kelaparanbagi  swafoto jangan takut pengelola menyediakannya silahkandeh foto foto sama temen keluarga juga turun mendekati arus airnya hati hatibatu nya sedikit licinselamat menikmati niagara punya urang bandungcurug malela,niagara nya urangbandungberlokasi dicililin alun alun cililin sekitar50kmjalan cukup baguspemandangankiri kanan cukup sejuk matapakai motor lebih tarik jalan belok belokasiknyalokasi cukup lengkap mck musala ajal tuju lokasi air terjun cukup melelahkanbila fisik kurang bugar jangan dehtapi jangan takut ojek akan antar lokasi air terjunbayar 3040rbsampai dehada tempat makan ringan istirahatdilokasijadi usah takut kelaparanbagi swafoto jangan takut kelola sedia silahkandeh foto foto sama temen keluarga juga turun dekat arus air hati hatibatu nya sedikit licinselamat nikmat niagara punya urang bandungcurug malela
curug malela terkenal menjadi salah satu air terjun terbesar jawa baratair terjun bentuknya lebar mirip air terjun niagara perbatasan amerikakanada bahkan air terjun populer sebutan little niagara,curug malela kenal jadi salah satu air terjun besar jawa baratair terjun bentuk lebar mirip air terjun niagara batas amerikakanada bahkan air terjun populer sebut little niagara
siap mengantar menggunakan landrover,siap antar guna landrover
sangat bermakna alam,sangat makna alam
kangen bermain kesinifoto diambil 2016waktu di kampung halaman,kangen main kesinifoto ambil 2016waktu di kampung halaman
walaupun pemandangan air terjunnya emang bagus medan perjalanan berkelok2sebagian perjalanan tersendat pembangunan jalan-jalan cortrecking menuju air terjun jalan-jalan setapak sangat licinserta bambu pegangan naik turun masih minimkalo diajak balik saya maucapek pisaaan atuh lahmakan di warung makan dekat curugayam kampung se ekor ditambah nasi liwet dibandrol harga 200rbakhirnya ditawar jadi 150rb juga kita selesai makansebaiknya makan tanya dl harga nya gaes,walaupun pandang air terjun emang bagus medan jalan berkelok2sebagian jalan sendat bangun jalan cortrecking tuju air terjun jalan setapak sangat licinserta bambu pegang naik turun masih minimkalo ajak balik saya maucapek pisaaan atuh lahmakan di warung makan dekat curugayam kampung se ekor tambah nasi liwet dibandrol harga 200rbakhirnya tawar jadi 150rb juga kita selesai makansebaiknya makan tanya dl harga nya gaes
curugnya sangat indah menarik sekali dikunjungi suasana nya sangat sejuk saja jalan-jalan menuju air terjun sedikit sedikit rusak selebihnya keren berada bandung barat,curugnya sangat indah tarik sekali kunjung suasana nya sangat sejuk saja jalan tuju air terjun sedikit sedikit rusak lebih keren ada bandung barat
perjalanan melelahkan menanjak turun turun naektapiiterbayar sama pemandangan alam mantaap,jalan lelah tanjak turun turun naektapiiterbayar sama pandang alam mantaap
rasa capenya tergantikan,rasa cape ganti
jln tempat sudah lumayan bagus dari parkian air terjun prlu perjuangan extra sarankan pakai sepatu gunung,jln tempat sudah lumayan bagus dari parkian air terjun prlu juang extra saran pakai sepatu gunung
air terjunnya indah udarapun segar perjuangan lokasinya luar biasa penuh tantangan,air terjun indah udara segar juang lokasi luar biasa penuh tantang
mulai banyak renovasi suka,mulai banyak renovasi suka
bagus tempatnya bagus jalannya,bagus tempat bagus jalan
telah merekomendasikan bahawa air terjun malela banyak misteri nya terutama keindahan sangat luar biasa takjub nyaby kokoro,telah rekomendasi bahawa air terjun malela banyak misteri nya utama indah sangat luar biasa takjub nyaby kokoro
luar biasa sayang sekali kya sampah hingga sampah di airnya,luar biasa sayang sekali kya sampah hingga sampah di air
tak pernah bosan kembali ke sini menikmati hembusan angin gemuruh suara air mengalir deras,tak pernah bosan kembali ke sini nikmat hembus angin gemuruh suara air alir deras
